tweet_id,retweet_count,favorite_count,name,image_url,text_only,dog_type,score,month,day,new_source,img_num,dog_breed,confidence
826115272272650244,2998,15259,Ike,https://t.co/6gHoGah9nm,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy ,,13.0,Jan,Mon,Twitter for iPhone,1.0,Golden Retriever,0.00233085
825829644528148480,2420,12441,Toby,https://t.co/YimNdkZrhM,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console ,,12.0,Jan,Sun,Twitter for iPhone,2.0,Great Pyrenees,0.8534069999999999
825535076884762624,16991,55664,None,https://t.co/6ao80wIpV1,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly , puppo,14.0,Jan,Sun,Twitter for iPhone,1.0,Rottweiler,0.681495
825147591692263424,4376,17843,Sweet,https://t.co/AyBEmx56MD,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 ,,13.0,Jan,Sat,Twitter for iPhone,1.0,Pekinese,0.354823
825026590719483904,1207,6112,Pablo,https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

", puppo,12.0,Jan,Fri,Twitter for iPhone,2.0,Eskimo Dog,0.524454
824775126675836928,3386,14559,Scooter,https://t.co/F0VWg2GztI,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling ,,12.0,Jan,Fri,Twitter for iPhone,1.0,Border Terrier,0.610499
824663926340194305,1706,10268,Wilson,https://t.co/A5Mx4h1FSM,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho ,,13.0,Jan,Thu,Twitter for iPhone,1.0,English Setter,0.526488
824325613288833024,10254,11546,None,https://t.co/wBmc7OaGvS,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk , pupper ,13.0,Jan,Wed,Twitter for iPhone,1.0,Pembroke,0.990793
823939628516474880,2629,10394,Cash,https://t.co/m0hrATIEyw,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable ,,12.0,Jan,Tue,Twitter for iPhone,1.0,Schipperke,0.2340760000000001
823699002998870016,2435,13638,Winston,https://t.co/yCydYURYEL,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 ,,12.0,Jan,Tue,Twitter for iPhone,1.0,Cairn,0.203999
823581115634085888,2534,12701,Crawford,https://t.co/6F5Rrp472U,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat ,,11.0,Jan,Mon,Twitter for iPhone,1.0,German Shepherd,0.194044
823322678127919110,3875,15355,Wyatt,https://t.co/stkJ377KK7,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with ,,11.0,Jan,Mon,Twitter for iPhone,2.0,Chihuahua,0.00183635
822975315408461824,3333,16926,Albus,https://t.co/yUM8jYStuG,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry ,,12.0,Jan,Sun,Twitter for iPhone,1.0,Pembroke,0.233162
822872901745569793,41722,128377,None,https://t.co/nTz3FtorBc,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 , puppo,13.0,Jan,Sat,Twitter for iPhone,1.0,Lakeland Terrier,0.196015
822859134160621569,2196,12915,Hobbes,https://t.co/SSQE06XClS,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 ,,12.0,Jan,Sat,Twitter for iPhone,1.0,Malinois,0.332897
822610361945911296,2840,14464,None,https://t.co/mcagPeENIh,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 ,,12.0,Jan,Sat,Twitter for iPhone,1.0,Cocker Spaniel,0.6644869999999999
822489057087389700,6186,17715,Paisley,https://t.co/liJGwMp17E,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 ,,13.0,Jan,Fri,Twitter for iPhone,1.0,Samoyed,0.416769
822462944365645825,13779,27249,Gabe,https://t.co/M3hZGadUuO,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP ",,14.0,Jan,Fri,Twitter for iPhone,3.0,Pomeranian,0.960199
822244816520155136,9577,34176,None,https://t.co/rLi83ZyCL5,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 ,,11.0,Jan,Fri,Twitter for iPhone,1.0,Samoyed,0.585441
821886076407029760,2236,11055,Jimison,https://t.co/djMep7mGkV,This is Jimison. He was just called a good boy. 13/10 ,,13.0,Jan,Thu,Twitter for iPhone,1.0,Golden Retriever,0.26623800000000003
821765923262631936,1613,8203,Duchess,https://t.co/maDNMETA52,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af ,doggo ,13.0,Jan,Wed,Twitter for iPhone,1.0,Golden Retriever,0.980071
821522889702862852,1695,7855,Harlso,https://t.co/IzcaR3Nqyn,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself ,,13.0,Jan,Wed,Twitter for iPhone,1.0,Doberman,0.7635390000000001
821407182352777218,4178,11477,Sundance,https://t.co/Xn5AQtiqzG,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) ,doggo ,14.0,Jan,Tue,Twitter for iPhone,1.0,Irish Setter,0.5054960000000001
821149554670182400,1890,8414,Luca,https://t.co/r8DxA8DYJ2,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 ,,12.0,Jan,Tue,Twitter for iPhone,1.0,German Shepherd,0.515933
821107785811234820,2062,9384,None,https://t.co/8SiwKDlRcl,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey ,doggo ,11.0,Jan,Mon,Twitter for iPhone,1.0,Pomeranian,0.85659
821044531881721856,2208,12384,Flash,https://t.co/bryVdNaRcu,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor ,,12.0,Jan,Mon,Twitter for iPhone,1.0,Old English Sheepdog,0.14802
820749716845686786,9579,30870,Sunny,https://t.co/EMq8Ud6Ze1,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution ,,13.0,Jan,Sun,Twitter for iPhone,2.0,Golden Retriever,0.8380120000000001
820690176645140481,3131,11976,None,https://t.co/NIYC820tmd,The floofs have been released I repeat the floofs have been released. 84/70 ,,12.0,Jan,Sun,Twitter for iPhone,2.0,West Highland White Terrier,0.872064
820314633777061888,547,3275,None,https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

",,14.0,Jan,Sat,Twitter for iPhone,2.0,Gordon Setter,0.940724
819952236453363712,1135,5198,Oliver,https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
", puppo,13.0,Jan,Fri,Twitter for iPhone,1.0,American Staffordshire Terrier,0.925505
819711362133872643,3017,13085,Howie,https://t.co/m5fYxrO3IU,This is Howie. He just bloomed. 11/10 revolutionary af ,,11.0,Jan,Fri,Twitter for iPhone,2.0,Toy Poodle,0.0220094
819588359383371776,1939,9449,Jazzy,https://t.co/52cItP0vIO,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy ,,13.0,Jan,Thu,Twitter for iPhone,1.0,Cardigan,0.5479350000000001
819347104292290561,1171,7073,Anna,https://t.co/8rUL99bX4W,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously ,,12.0,Jan,Thu,Twitter for iPhone,3.0,Rottweiler,0.909106
819227688460238848,6502,22539,Finn,https://t.co/ii5eNX5LJT,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to ,,12.0,Jan,Wed,Twitter for iPhone,1.0,Border Terrier,0.4824520000000001
819004803107983360,35955,85291,Bo,https://t.co/AdPKrI8BZ1,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet ,,14.0,Jan,Wed,Twitter for iPhone,1.0,Standard Poodle,0.351308
818627210458333184,7336,21938,Wafer,https://t.co/I7bkhxBxUG,Meet Wafer. He represents every fiber of my being. 13/10 very good dog ,,13.0,Jan,Tue,Twitter for iPhone,1.0,Labrador Retriever,0.384188
818614493328580609,2451,9630,Bear,https://t.co/FOF0hBDxP8,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly ,,12.0,Jan,Tue,Twitter for iPhone,4.0,Chihuahua,0.450722
818536468981415936,2373,10622,Tom,https://t.co/6fSVcn9HAU,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push ,,11.0,Jan,Mon,Twitter for iPhone,1.0,Welsh Springer Spaniel,6.229489999999999e-05
818259473185828864,2187,10764,Florence,https://t.co/rnkvT2kvib,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 ,,12.0,Jan,Mon,Twitter for iPhone,1.0,Miniature Schnauzer,0.367368
818145370475810820,2476,12019,Autumn,https://t.co/JlPug12E5Z,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 ,,11.0,Jan,Sun,Twitter for iPhone,1.0,Golden Retriever,0.621931
817827839487737858,26266,50427,Buddy,https://t.co/q2BgNIi3OA,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) ,,13.0,Jan,Sat,Twitter for iPhone,1.0,Cocker Spaniel,0.387608
817777686764523521,2605,10535,Dido,https://t.co/m7isZrOBX7,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) ",,13.0,Jan,Sat,Twitter for iPhone,1.0,Curly-Coated Retriever,0.733256
817536400337801217,2857,11529,Eugene,https://t.co/jQUdvtdYMu,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time ",,12.0,Jan,Sat,Twitter for iPhone,2.0,Pug,0.971358
817423860136083457,14212,33038,Ken,https://t.co/btzf1zTDeQ,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) ,,13.0,Jan,Fri,Twitter for iPhone,1.0,Samoyed,0.201358
817415592588222464,924,5480,Strudel,https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

",,11.0,Jan,Fri,Twitter for iPhone,1.0,Doberman,0.806163
817171292965273600,1964,8592,Tebow,https://t.co/56uBP28eqw,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy ,,13.0,Jan,Fri,Twitter for iPhone,1.0,Golden Retriever,0.295483
817120970343411712,2519,11953,None,https://t.co/kCLgD8687T,Name a more iconic quartet... I'll wait. 13/10 for all ,,13.0,Jan,Thu,Twitter for iPhone,1.0,Saluki,0.568809
817056546584727552,1591,8417,Chloe,https://t.co/r6SLVN2VUH,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 ,,11.0,Jan,Thu,Twitter for iPhone,1.0,Kelpie,0.8644149999999999
816816676327063552,1970,9788,Timber,https://t.co/dVVavqpeF9,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber ,,12.0,Jan,Thu,Twitter for iPhone,1.0,Malamute,0.668164
816697700272001025,2131,9574,Binky,https://t.co/WFt82XLyEF,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well ,,12.0,Jan,Wed,Twitter for iPhone,1.0,Chihuahua,0.756992
816336735214911488,1889,8423,Dudley,https://t.co/nuJxtmlLcY,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet ,,11.0,Jan,Tue,Twitter for iPhone,1.0,Labrador Retriever,0.91933
816091915477250048,2070,8760,Comet,https://t.co/tlfuZ25IMi,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well ,,12.0,Jan,Tue,Twitter for iPhone,3.0,Pomeranian,0.967345
815990720817401858,985,4843,Jack,https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

",,11.0,Jan,Mon,Twitter for iPhone,1.0,Chihuahua,0.428756
815966073409433600,8199,21910,None,https://t.co/MiMKtsLN6k,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 , pupper ,13.0,Jan,Mon,Twitter for iPhone,1.0,Tibetan Mastiff,0.506312
815736392542261248,2209,9653,Akumi,https://t.co/gd9UlLOCQ0,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday ,,11.0,Jan,Mon,Twitter for iPhone,3.0,Border Collie,0.5489069999999999
815639385530101762,1604,8061,Titan,https://t.co/bLZuOh9sKy,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm ,,12.0,Jan,Sun,Twitter for iPhone,1.0,German Shepherd,0.8179529999999999
814986499976527872,1241,7506,Cooper,https://t.co/01vpuRDXQ8,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho ,,11.0,Dec,Sat,Twitter for iPhone,1.0,Dalmatian,0.999828
814638523311648768,2630,11060,Olivia,https://t.co/0LdNjoiNbv,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop ,,12.0,Dec,Fri,Twitter for iPhone,2.0,Golden Retriever,0.650814
814530161257443328,1820,8475,Alf,https://t.co/IOdgfnSE9G,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well ,,12.0,Dec,Thu,Twitter for iPhone,1.0,Miniature Poodle,0.626913
814153002265309185,8432,28167,Oshie,https://t.co/YIJo7X7K9J,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning ,,12.0,Dec,Wed,Twitter for iPhone,1.0,Golden Retriever,0.490068
813910438903693312,1809,9136,Chubbs,https://t.co/z1VRj1cYZf,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist ,,11.0,Dec,Wed,Twitter for iPhone,1.0,Siberian Husky,0.6993550000000001
813812741911748608,13598,35777,Gary,https://t.co/uBnQTNEeGg,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP ",,14.0,Dec,Tue,Twitter for iPhone,1.0,French Bulldog,0.709146
813800681631023104,1710,8162,Sky,https://t.co/OuaVvVkwJ1,This is Sky. She's learning how to roll her R's. 12/10 cultured af ,,12.0,Dec,Tue,Twitter for iPhone,1.0,Malamute,0.501159
813217897535406080,7112,18266,Atlas,https://t.co/DVYIZOnO81,Here is Atlas. He went all out this year. 13/10 downright magical af ,,13.0,Dec,Mon,Twitter for iPhone,1.0,Samoyed,0.905972
813202720496779264,1772,9070,None,https://t.co/cD967DjnIn,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 ,doggo ,11.0,Dec,Mon,Twitter for iPhone,1.0,Cocker Spaniel,0.701852
813187593374461952,4228,19488,None,https://t.co/rvSANEsQZJ,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 ,,13.0,Dec,Mon,Twitter for iPhone,1.0,Golden Retriever,0.888181
813172488309972993,1883,9098,Eleanor,https://t.co/bxGwkJa2kE,This is Eleanor. She winks like she knows many things that you don't. 12/10 ,,12.0,Dec,Mon,Twitter for iPhone,1.0,Golden Retriever,0.0261931
813157409116065792,2143,7612,Layla,https://t.co/hwhCbhCjnV,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark ,,12.0,Dec,Sun,Twitter for iPhone,2.0,Pembroke,0.07056710000000001
813142292504645637,2332,8338,None,https://t.co/KK4XQK9SPi,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 ,,13.0,Dec,Sun,Twitter for iPhone,3.0,Beagle,0.848735
813127251579564032,3027,11583,None,https://t.co/BzITyGw3JA,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup ,doggo ,11.0,Dec,Sun,Twitter for iPhone,1.0,Norwegian Elkhound,0.432416
813112105746448384,2664,10110,Toby,https://t.co/zfdaGZlweq,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby ,,12.0,Dec,Sun,Twitter for iPhone,1.0,Pembroke,0.140682
813096984823349248,3534,10371,Rocky,https://t.co/soNL00XWVu,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him ,,11.0,Dec,Sun,Twitter for iPhone,1.0,Great Dane,0.128056
813081950185472002,2715,9718,Baron,https://t.co/PjulYEXTvg,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly ,,11.0,Dec,Sun,Twitter for iPhone,2.0,Doberman,0.909951
813066809284972545,1900,7787,Tyr,https://t.co/syuTXARdtN,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup ,,12.0,Dec,Sun,Twitter for iPhone,1.0,Toy Terrier,0.7764
813051746834595840,7172,20566,Bauer,https://t.co/AIMF8ouzvl,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy ,,13.0,Dec,Sun,Twitter for iPhone,1.0,Golden Retriever,0.914804
812781120811126785,1854,7403,Swagger,https://t.co/lXFM1l22bG,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 ,,10.0,Dec,Sat,Twitter for iPhone,1.0,Bull Mastiff,0.989316
812709060537683968,1408,6505,Brandi,https://t.co/AbBDuGZUpp,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af ,,12.0,Dec,Sat,Twitter for iPhone,1.0,Irish Setter,0.326873
812466873996607488,1877,7828,Mary,https://t.co/BAJrfPvtux,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable ,,12.0,Dec,Sat,Twitter for iPhone,1.0,Great Dane,0.0782055
812372279581671427,3569,13413,Moe,https://t.co/gCnAeL2mvT,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af ,,13.0,Dec,Fri,Twitter for iPhone,2.0,Golden Retriever,0.7848729999999999
811985624773361665,1365,7137,Ted,https://t.co/sIB5C6FDop,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared ,,11.0,Dec,Thu,Twitter for iPhone,1.0,Staffordshire Bullterrier,0.6105729999999999
811744202451197953,1548,7399,Halo,https://t.co/TZkiQZqwA6,This is Halo. She likes watermelon. 13/10 ,,13.0,Dec,Thu,Twitter for iPhone,1.0,Pekinese,0.386082
811627233043480576,2981,12496,Augie,https://t.co/IU8S0n4oxn,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet ,,10.0,Dec,Wed,Twitter for iPhone,1.0,Beagle,0.39628
811386762094317568,6229,20551,Craig,https://t.co/aAUXzoxaBy,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him ,,11.0,Dec,Wed,Twitter for iPhone,1.0,Pembroke,0.804177
810984652412424192,1390,5213,Sam,https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
",,34.285714285714285,Dec,Mon,Twitter for iPhone,1.0,Golden Retriever,0.8713420000000001
810896069567610880,1716,8840,Hunter,https://t.co/zW1o0W4AYV,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine ",,11.0,Dec,Mon,Twitter for iPhone,1.0,Flat-Coated Retriever,0.8208040000000001
810657578271330305,2564,10763,Pavlov,https://t.co/MXd0AGDsRJ,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue ,,11.0,Dec,Mon,Twitter for iPhone,1.0,Malamute,0.753521
810284430598270976,10954,34550,Phil,https://t.co/9p6ECXJMMu,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil ,,13.0,Dec,Sun,Twitter for iPhone,1.0,Malamute,0.620768
810254108431155201,3297,14454,Gus,https://t.co/DrsrQkEfnb,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet ",,12.0,Dec,Sat,Twitter for iPhone,1.0,Staffordshire Bullterrier,0.292556
809920764300447744,3839,15297,None,https://t.co/HIraYS1Bzo,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console ",,10.0,Dec,Sat,Twitter for iPhone,1.0,Norwich Terrier,0.397163
809448704142938112,1426,6831,None,https://t.co/EMdnCugNbo,"I call this one ""A Blep by the Sea"" 12/10 ",,12.0,Dec,Thu,Twitter for iPhone,1.0,Greater Swiss Mountain Dog,0.375415
809220051211603969,5456,19550,Kyro,https://t.co/wHu15q2Q6p,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately ,,12.0,Dec,Thu,Twitter for iPhone,1.0,Pomeranian,0.8195110000000001
809084759137812480,3439,12998,Wallace,https://t.co/nadm8yWZ4h,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed ",,11.0,Dec,Wed,Twitter for iPhone,1.0,Vizsla,0.911412
808838249661788160,2970,9947,Ito,https://t.co/Zrrcw29o13,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible ,,13.0,Dec,Wed,Twitter for iPhone,1.0,Rottweiler,0.36953
808733504066486276,2109,7762,None,https://t.co/xQfrbNK3HD,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue , pupper ,12.0,Dec,Tue,Twitter for iPhone,1.0,Toy Poodle,0.0369271
808501579447930884,2547,11115,Koda,https://t.co/SQhyqrr8px,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 ,,12.0,Dec,Tue,Twitter for iPhone,2.0,Airedale,0.4542390000000001
808106460588765185,2154,8665,None,https://t.co/ANBpEYHaho,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time ,,12.0,Dec,Mon,Twitter for iPhone,1.0,Golden Retriever,0.426183
808001312164028416,3459,12302,Cooper,https://t.co/O9iGgvfuzl,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester ,,12.0,Dec,Sun,Twitter for iPhone,1.0,Labrador Retriever,0.730959
807621403335917568,3527,14346,Ollie,https://t.co/qTRY2qX9y4,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie , pupper ,14.0,Dec,Sat,Twitter for iPhone,3.0,Golden Retriever,0.873233
807106840509214720,53955,115895,Stephan,https://t.co/DkBYaCAg2d,This is Stephan. He just wants to help. 13/10 such a good boy ,,13.0,Dec,Fri,Twitter for iPhone,1.0,Chihuahua,0.50537
807010152071229440,3783,12900,Lennon,https://t.co/fhgP6vSfhX,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop ,,12.0,Dec,Thu,Twitter for iPhone,1.0,Golden Retriever,0.610807
806629075125202948,33768,73233,None,https://t.co/f1h2Fsalv9,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 ",,13.0,Dec,Wed,Twitter for iPhone,2.0,Cocker Spaniel,0.0464032
806542213899489280,2302,10042,Waffles,https://t.co/BCB87qUU0h,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af ,,11.0,Dec,Wed,Twitter for iPhone,1.0,Vizsla,0.938617
806219024703037440,1169,6356,incredibly,https://t.co/IZidSrBvhi,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 ,,11.0,Dec,Tue,Twitter for iPhone,1.0,Chow,0.835102
805932879469572096,1883,8164,Major,https://t.co/Zcwr8LgoO8,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 ,,12.0,Dec,Tue,Twitter for iPhone,1.0,Norwegian Elkhound,0.657967
805826884734976000,1780,6465,Duke,https://t.co/SgpBVYIL18,This is Duke. He is not a fan of the pupporazzi. 12/10 , puppo,12.0,Dec,Mon,Twitter for iPhone,1.0,Siberian Husky,0.248926
805520635690676224,1622,5660,Zeke,https://t.co/zacX7S6GyJ,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke ,,13.0,Dec,Sun,Twitter for iPhone,1.0,Malinois,0.643147
805207613751304193,1686,7719,Shooter,https://t.co/lHy4Xbyhd9,This is Shooter. He's doing quite the snowy zoom. 12/10 ,,12.0,Dec,Sun,Twitter for iPhone,1.0,Pembroke,0.244705
804738756058218496,3740,13460,Django,https://t.co/kQVQoOW9NZ,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 ,,12.0,Dec,Fri,Twitter for iPhone,1.0,Tibetan Mastiff,0.91579
803773340896923648,2683,9895,Diogi,https://t.co/ZxeRjMKaWt,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry , puppo,12.0,Nov,Wed,Twitter for iPhone,2.0,Miniature Pinscher,0.817066
803638050916102144,4056,10779,None,https://t.co/ns9qoElfsX,Pupper hath acquire enemy. 13/10 ,,13.0,Nov,Tue,Twitter for iPhone,1.0,Labrador Retriever,0.372776
803276597545603072,2403,9865,Winston,https://t.co/jxQhxoPsgL,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck ,,11.0,Nov,Mon,Twitter for iPhone,1.0,Pembroke,0.457086
802952499103731712,1954,8882,Marley,https://t.co/yLm7hQ6UXh,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist ,,12.0,Nov,Sun,Twitter for iPhone,1.0,Chow,0.944032
802572683846291456,2458,8814,Winnie,https://t.co/EFfLCP7oQv,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution ,,12.0,Nov,Sat,Twitter for iPhone,1.0,Golden Retriever,0.610171
802239329049477120,2567,8947,Loki,https://t.co/5oWrHCWg87,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo , puppo,12.0,Nov,Fri,Twitter for iPhone,2.0,Eskimo Dog,0.482498
801958328846974976,1674,7641,Ronnie,https://t.co/4fY2bsAm65,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly ,,12.0,Nov,Fri,Twitter for iPhone,1.0,Staffordshire Bullterrier,0.327887
801538201127157760,2026,8098,Wallace,https://t.co/p1RD39XjUe,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace ,,12.0,Nov,Wed,Twitter for iPhone,1.0,Pembroke,0.550506
801167903437357056,5768,24019,Milo,https://t.co/R6wJyC2Tey,This is Milo. I would do terrible things for Milo. 13/10 ,,13.0,Nov,Tue,Twitter for iPhone,1.0,Cocker Spaniel,0.74022
801115127852503040,2056,7943,Bones,https://t.co/55Dqe0SJNj,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine ,doggo ,12.0,Nov,Tue,Twitter for iPhone,1.0,Dalmatian,0.823356
